time,max_sell,max_buy,max_sell_interval,max_buy_interval
2018-12-24 05:35:00,4.6,0.1,44,27
2018-12-24 05:40:00,2.6,3.6,41,22
2018-12-24 05:45:00,1.6,4.5,36,17
2018-12-24 05:50:00,1.3,4.2,31,12
2018-12-24 05:55:00,2.4,3.1,26,6
2018-12-24 06:00:00,5.4,0.0,21,0
2018-12-24 06:05:00,4.0,1.0,16,1
2018-12-24 06:10:00,5.9,0.0,44,0
2018-12-24 06:15:00,5.4,0.0,40,0
2018-12-24 06:20:00,0.7,6.5,35,44
2018-12-24 06:25:00,2.7,13.5,30,44
2018-12-24 06:30:00,1.7,14.1,25,39
2018-12-24 06:35:00,1.9,15.5,20,42
2018-12-24 06:40:00,2.8,14.9,15,42
2018-12-24 06:45:00,0.7,16.6,10,37
2018-12-24 06:50:00,0.6,17.1,5,32
2018-12-24 06:55:00,0.0,18.1,0,27
2018-12-24 07:00:00,0.0,16.2,0,22
2018-12-24 07:05:00,2.7,10.2,37,17
2018-12-24 07:10:00,8.9,4.0,32,12
2018-12-24 07:15:00,8.3,4.6,27,7
2018-12-24 07:20:00,21.1,3.3,41,2
2018-12-24 07:25:00,29.0,1.5,41,1
2018-12-24 07:30:00,27.8,0.0,36,0
2018-12-24 07:35:00,23.8,4.9,31,41
2018-12-24 07:40:00,20.6,8.6,26,41
2018-12-24 07:45:00,18.4,10.8,21,36
2018-12-24 07:50:00,19.8,10.7,16,31
2018-12-24 07:55:00,22.5,6.9,11,26
2018-12-24 08:00:00,18.8,10.9,6,21
2018-12-24 08:05:00,8.3,21.9,1,16
2018-12-24 08:10:00,0.0,21.1,0,11
2018-12-24 08:15:00,11.7,4.1,44,6
2018-12-24 08:20:00,16.0,3.0,41,1
2018-12-24 08:25:00,15.7,1.5,36,0
2018-12-24 08:30:00,6.6,9.3,31,37
2018-12-24 08:35:00,9.8,6.2,26,32
2018-12-24 08:40:00,13.4,2.6,21,27
2018-12-24 08:45:00,8.6,7.3,16,22
2018-12-24 08:50:00,11.3,8.0,44,17
2018-12-24 08:55:00,17.0,6.0,43,12
2018-12-24 09:00:00,10.4,12.8,42,7
2018-12-24 09:05:00,13.5,10.9,41,2
2018-12-24 09:10:00,21.2,0.7,41,1
2018-12-24 09:15:00,17.8,4.9,43,6
2018-12-24 09:20:00,24.0,1.3,40,1
2018-12-24 09:25:00,21.7,0.0,35,0
2018-12-24 09:30:00,16.9,0.0,30,0
2018-12-24 09:35:00,10.2,7.8,25,44
2018-12-24 09:40:00,8.4,9.7,20,39
2018-12-24 09:45:00,6.1,11.9,15,35
2018-12-24 09:50:00,5.2,13.0,10,30
2018-12-24 09:55:00,6.4,11.9,5,25
2018-12-24 10:00:00,10.5,16.2,44,19
2018-12-24 10:05:00,21.6,6.6,40,14
2018-12-24 10:10:00,22.6,7.3,42,10
2018-12-24 10:15:00,23.9,4.6,37,5
2018-12-24 10:20:00,29.8,0.0,32,0
2018-12-24 10:25:00,27.2,0.0,27,0
2018-12-24 10:30:00,26.3,0.0,22,0
2018-12-24 10:35:00,22.4,0.0,17,0
2018-12-24 10:40:00,14.8,7.1,12,38
2018-12-24 10:45:00,2.9,19.5,7,33
2018-12-24 10:50:00,8.3,13.4,2,28
2018-12-24 10:55:00,2.6,14.8,1,23
2018-12-24 11:00:00,3.7,8.9,32,18
2018-12-24 11:05:00,5.4,7.4,27,13
2018-12-24 11:10:00,2.6,9.9,22,8
2018-12-24 11:15:00,8.5,4.2,17,3
2018-12-24 11:20:00,10.2,0.2,44,1
2018-12-24 11:25:00,15.1,1.0,42,1
2018-12-24 11:30:00,10.6,1.8,37,24
2018-12-24 11:35:00,8.3,7.6,32,43
2018-12-24 11:40:00,8.9,10.3,27,44
2018-12-24 11:45:00,8.9,12.7,22,43
2018-12-24 11:50:00,9.3,12.4,17,38
2018-12-24 11:55:00,12.8,8.7,12,33
2018-12-24 12:00:00,9.9,11.7,7,28
2018-12-24 12:05:00,7.6,14.4,2,23
2018-12-24 12:10:00,0.2,18.3,2,18
2018-12-24 12:15:00,4.2,13.3,29,13
2018-12-24 12:20:00,11.3,6.2,24,8
2018-12-24 12:25:00,16.4,3.0,19,44
2018-12-24 12:30:00,15.2,13.0,14,43
2018-12-24 12:35:00,11.3,22.2,9,41
2018-12-24 12:40:00,0.9,32.6,4,36
2018-12-24 12:45:00,0.0,31.1,0,31
2018-12-24 12:50:00,1.1,24.0,12,26
2018-12-24 12:55:00,2.1,23.0,7,21
2018-12-24 13:00:00,5.4,21.8,2,44
2018-12-24 13:05:00,0.4,27.1,0,43
2018-12-24 13:10:00,0.0,30.8,0,44
2018-12-24 13:15:00,0.0,24.0,0,39
2018-12-24 13:20:00,2.6,20.0,4,34
2018-12-24 13:25:00,0.0,22.4,0,41
2018-12-24 13:30:00,0.0,26.2,0,43
2018-12-24 13:35:00,1.6,27.2,5,44
2018-12-24 13:40:00,1.1,43.2,1,43
2018-12-24 13:45:00,0.0,51.2,0,41
2018-12-24 13:50:00,0.0,49.8,0,36
2018-12-24 13:55:00,7.3,35.5,4,31
2018-12-24 14:00:00,0.0,39.5,0,26
2018-12-24 14:05:00,2.3,39.7,5,44
2018-12-24 14:10:00,0.0,42.8,0,42
2018-12-24 14:15:00,2.3,35.6,2,37
2018-12-24 14:20:00,0.0,34.2,0,32
2018-12-24 14:25:00,0.0,17.9,0,27
2018-12-24 14:30:00,9.7,11.6,43,22
2018-12-24 14:35:00,9.0,12.9,44,17
2018-12-24 14:40:00,7.0,16.9,43,12
2018-12-24 14:45:00,14.7,9.0,38,7
2018-12-24 14:50:00,27.3,0.0,42,0
2018-12-24 14:55:00,32.8,0.0,44,0
2018-12-24 15:00:00,22.0,3.6,41,5
2018-12-24 15:05:00,22.9,2.6,36,0
2018-12-24 15:10:00,16.9,0.0,31,0
2018-12-24 15:15:00,13.3,4.4,26,43
2018-12-24 15:20:00,11.0,8.8,21,41
2018-12-24 15:25:00,11.9,7.9,16,36
2018-12-24 15:30:00,12.3,9.4,11,43
2018-12-24 15:35:00,9.1,12.5,6,38
2018-12-24 15:40:00,0.0,22.1,0,33
2018-12-24 15:45:00,0.7,17.3,12,28
2018-12-24 15:50:00,2.7,15.5,7,41
2018-12-24 15:55:00,0.1,18.2,2,36
2018-12-24 16:00:00,5.3,4.3,26,31
2018-12-24 16:05:00,3.0,15.1,21,43
2018-12-24 16:10:00,8.1,16.3,16,43
2018-12-24 16:15:00,7.3,17.2,11,38
2018-12-24 16:20:00,7.2,17.7,6,33
2018-12-24 16:25:00,1.5,23.4,1,28
2018-12-24 16:30:00,0.0,19.8,0,23
2018-12-24 16:35:00,2.9,16.6,10,18
2018-12-24 16:40:00,4.8,15.0,5,13
2018-12-24 16:45:00,0.0,19.7,0,8
2018-12-24 16:50:00,10.0,7.7,32,3
2018-12-24 16:55:00,16.3,0.0,27,0
2018-12-24 17:00:00,13.9,0.0,22,0
2018-12-24 17:05:00,14.3,0.0,17,0
2018-12-24 17:10:00,14.6,0.0,12,0
2018-12-24 17:15:00,12.6,1.8,44,36
2018-12-24 17:20:00,3.9,10.5,39,31
2018-12-24 17:25:00,5.8,8.6,34,26
2018-12-24 17:30:00,13.1,1.9,29,21
2018-12-24 17:35:00,9.6,4.8,24,16
2018-12-24 17:40:00,18.2,5.2,40,11
2018-12-24 17:45:00,18.3,4.7,44,6
2018-12-24 17:50:00,23.3,0.3,39,1
2018-12-24 17:55:00,23.4,0.3,34,17
2018-12-24 18:00:00,10.0,13.2,29,12
2018-12-24 18:05:00,20.0,4.6,43,7
2018-12-24 18:10:00,23.1,1.4,38,2
2018-12-24 18:15:00,20.8,4.3,33,10
2018-12-24 18:20:00,20.2,0.0,28,0
2018-12-24 18:25:00,0.0,17.1,0,0
2018-12-24 18:30:00,2.5,0.0,18,0
2018-12-24 18:35:00,0.0,0.0,0,0
2018-12-24 18:40:00,0.0,1.6,0,43
2018-12-24 18:45:00,0.0,2.5,0,38
2018-12-24 18:50:00,0.0,0.0,0,0
2018-12-24 18:55:00,0.0,1.5,0,28
2018-12-24 19:00:00,0.0,1.9,0,23
2018-12-24 19:05:00,5.6,0.8,21,18
2018-12-24 19:10:00,4.8,3.2,16,13
2018-12-24 19:15:00,0.0,0.4,0,8
2018-12-24 19:20:00,0.0,0.0,0,0
2018-12-24 19:25:00,0.0,0.0,0,0
2018-12-24 19:30:00,0.0,0.0,0,0
2018-12-24 19:35:00,0.0,0.0,0,0
2018-12-24 19:40:00,0.0,0.0,0,0
2018-12-24 19:45:00,0.0,0.0,0,0
2018-12-24 19:50:00,0.0,0.0,0,0
2018-12-24 19:55:00,0.0,0.0,0,0
2018-12-24 20:00:00,0.0,0.0,0,0
2018-12-24 20:05:00,2.0,0.0,39,0
2018-12-24 20:10:00,2.0,0.0,34,0
2018-12-24 20:15:00,0.0,0.0,0,0
2018-12-24 20:20:00,0.0,0.0,0,0
2018-12-24 20:25:00,0.0,0.0,0,0
2018-12-24 20:30:00,0.0,0.0,0,0
2018-12-24 20:35:00,0.0,0.0,0,0
2018-12-24 20:40:00,0.0,0.0,0,0
2018-12-24 20:45:00,0.0,0.0,0,0
2018-12-24 20:50:00,0.0,0.0,0,0
2018-12-24 20:55:00,0.0,0.0,0,0
2018-12-24 21:00:00,0.0,2.0,0,36
2018-12-24 21:05:00,0.0,0.0,0,0
2018-12-24 21:10:00,0.0,0.0,0,0
2018-12-24 21:15:00,0.0,3.7,0,21
2018-12-24 21:20:00,0.0,0.0,0,0
2018-12-24 21:25:00,0.0,0.0,0,0
2018-12-24 21:30:00,0.0,0.6,0,6
2018-12-24 21:35:00,0.0,1.1,0,1
2018-12-24 21:40:00,0.0,0.0,0,0
2018-12-24 21:45:00,0.0,0.0,0,0
2018-12-24 21:50:00,0.0,0.0,0,0
2018-12-24 21:55:00,0.0,0.0,0,0
2018-12-24 22:00:00,0.0,0.0,0,0
2018-12-24 22:05:00,0.0,0.0,0,0
2018-12-24 22:10:00,0.0,0.0,0,0
2018-12-24 22:15:00,0.0,0.0,0,0
2018-12-24 22:20:00,0.0,0.0,0,0
2018-12-24 22:25:00,0.0,0.0,0,0
2018-12-24 22:30:00,0.0,0.0,0,0
2018-12-24 22:35:00,0.0,0.0,0,0
2018-12-24 22:40:00,0.0,0.0,0,0
2018-12-24 22:45:00,0.0,0.0,0,0
2018-12-24 22:50:00,0.0,0.0,0,0
2018-12-24 23:00:00,0.0,0.0,0,0
2018-12-24 23:15:00,0.0,0.0,0,0
2018-12-24 23:40:00,0.0,0.0,0,0
2018-12-24 23:55:00,0.0,0.0,0,0
2018-12-25 00:05:00,0.0,0.0,0,0
2018-12-25 00:10:00,0.0,0.0,0,0
2018-12-25 00:20:00,0.0,0.0,0,0
2018-12-25 00:25:00,0.0,0.0,0,0
2018-12-25 00:30:00,0.0,0.0,0,0
2018-12-25 00:35:00,0.0,0.0,0,0
2018-12-25 00:40:00,0.0,0.0,0,0
2018-12-25 00:45:00,0.0,0.0,0,0
2018-12-25 00:50:00,0.0,0.0,0,0
2018-12-25 00:55:00,0.0,0.0,0,0
2018-12-25 01:00:00,0.0,0.0,0,0
2018-12-25 01:05:00,0.0,0.0,0,0
2018-12-25 01:10:00,0.0,0.0,0,0
2018-12-25 01:15:00,0.0,0.0,0,0
2018-12-25 01:20:00,0.0,0.0,0,0
2018-12-25 01:25:00,0.0,0.0,0,0
2018-12-25 01:30:00,0.0,0.0,0,0
2018-12-25 01:35:00,0.0,0.0,0,0
2018-12-25 01:40:00,0.0,0.0,0,0
2018-12-25 01:45:00,0.0,0.0,0,0
2018-12-25 01:50:00,0.0,0.0,0,0
2018-12-25 01:55:00,0.0,0.0,0,0
2018-12-25 02:00:00,0.0,0.0,0,0
2018-12-25 02:05:00,0.0,0.0,0,0
2018-12-25 02:10:00,0.3,0.0,44,0
2018-12-25 02:15:00,0.2,0.0,38,0
2018-12-25 02:20:00,0.4,0.0,32,0
2018-12-25 02:25:00,0.2,0.0,29,0
2018-12-25 02:30:00,0.2,0.0,25,0
2018-12-25 02:40:00,0.5,0.0,12,0
2018-12-25 02:45:00,0.5,0.0,10,0
2018-12-25 02:50:00,1.3,0.0,5,0
2018-12-25 02:55:00,1.2,0.0,0,0
2018-12-25 03:00:00,0.0,0.0,0,0
2018-12-25 03:05:00,0.0,0.0,0,0
2018-12-25 03:10:00,0.0,0.0,0,0
2018-12-25 03:15:00,0.0,0.0,0,0
2018-12-25 03:20:00,0.0,0.0,0,0
2018-12-25 03:25:00,0.0,0.0,0,0
2018-12-25 03:30:00,0.0,0.0,0,0
2018-12-25 03:35:00,0.0,0.0,0,0
2018-12-25 03:50:00,0.0,0.0,0,0
2018-12-25 03:55:00,0.0,0.0,0,0
2018-12-25 04:00:00,0.0,0.0,0,0
2018-12-25 04:05:00,0.2,0.0,44,0
2018-12-25 04:10:00,0.0,0.0,0,0
2018-12-25 04:15:00,0.0,0.0,0,0
2018-12-25 04:25:00,8.6,0.0,44,0
2018-12-25 04:30:00,0.8,0.0,42,0
2018-12-25 04:35:00,7.7,0.0,37,0
2018-12-25 04:40:00,0.9,0.0,32,0
2018-12-25 04:45:00,1.1,0.0,27,0
2018-12-25 04:50:00,1.0,0.0,21,0
2018-12-25 04:55:00,1.0,0.0,16,0
2018-12-25 05:00:00,1.0,0.0,12,0
2018-12-25 05:05:00,1.0,0.0,5,0
2018-12-25 05:10:00,1.0,0.0,2,0
2018-12-25 05:15:00,0.0,0.0,0,0
2018-12-25 05:20:00,0.0,0.0,0,0
2018-12-25 05:25:00,0.0,1.9,0,7
2018-12-25 05:30:00,0.0,1.6,0,3
2018-12-25 05:35:00,3.3,0.0,44,0
2018-12-25 05:40:00,4.6,0.0,41,0
2018-12-25 05:45:00,5.8,0.0,40,0
2018-12-25 05:50:00,5.0,0.0,35,0
2018-12-25 05:55:00,5.5,0.0,30,0
2018-12-25 06:00:00,0.0,0.0,0,0
2018-12-25 06:05:00,0.0,0.0,0,0
2018-12-25 06:10:00,0.0,0.0,0,0
2018-12-25 06:15:00,0.8,0.0,44,0
2018-12-25 06:20:00,1.0,0.0,40,0
2018-12-25 06:25:00,0.7,0.0,35,0
2018-12-25 06:30:00,0.0,0.0,0,0
2018-12-25 06:35:00,9.2,0.0,44,0
2018-12-25 06:40:00,15.7,0.0,42,0
2018-12-25 06:45:00,16.5,0.0,43,0
2018-12-25 06:50:00,16.5,0.0,37,0
2018-12-25 06:55:00,15.8,0.0,33,0
2018-12-25 07:00:00,13.4,0.0,28,0
2018-12-25 07:05:00,0.0,0.0,0,0
2018-12-25 07:10:00,0.0,0.0,0,0
2018-12-25 07:15:00,0.0,0.0,0,0
2018-12-25 07:20:00,0.0,0.0,0,0
2018-12-25 07:25:00,0.0,0.0,0,0
2018-12-25 07:30:00,0.0,0.0,0,0
2018-12-25 07:35:00,0.0,0.0,0,0
2018-12-25 07:40:00,0.0,0.0,0,0
2018-12-25 07:45:00,0.0,0.0,0,0
2018-12-25 07:50:00,0.0,0.0,0,0
2018-12-25 07:55:00,0.0,0.0,0,0
2018-12-25 08:00:00,0.0,0.0,0,0
2018-12-25 22:00:00,0.0,0.0,0,0
2018-12-25 22:05:00,0.0,0.0,0,0
2018-12-25 22:10:00,0.0,0.0,0,0
2018-12-25 22:15:00,0.0,0.0,0,0
2018-12-25 22:20:00,0.0,0.0,0,0
2018-12-25 22:25:00,0.0,0.0,0,0
2018-12-25 22:30:00,0.0,4.7,0,44
2018-12-25 22:35:00,0.0,3.1,0,42
2018-12-25 22:40:00,0.0,2.9,0,37
2018-12-25 22:45:00,0.0,7.9,0,32
2018-12-25 22:50:00,1.8,4.7,10,27
2018-12-25 22:55:00,0.0,6.0,0,22
2018-12-25 23:00:00,0.0,3.8,0,17
2018-12-25 23:05:00,0.0,9.4,0,12
2018-12-25 23:10:00,0.0,4.5,0,7
2018-12-25 23:15:00,3.5,1.0,44,2
2018-12-25 23:20:00,4.6,0.0,39,0
2018-12-25 23:25:00,1.7,0.1,34,17
2018-12-25 23:30:00,0.0,2.4,0,12
2018-12-25 23:35:00,2.4,1.6,25,44
2018-12-25 23:40:00,0.4,4.7,19,39
2018-12-25 23:45:00,2.0,1.0,15,34
2018-12-25 23:50:00,0.0,5.1,0,29
2018-12-25 23:55:00,2.0,6.5,5,43
2018-12-26 00:00:00,0.0,10.3,0,38
2018-12-26 00:05:00,0.0,8.4,0,33
2018-12-26 00:10:00,0.0,6.7,0,28
2018-12-26 00:15:00,0.0,6.6,0,23
2018-12-26 00:20:00,2.8,3.7,12,18
2018-12-26 00:25:00,0.0,7.1,0,13
2018-12-26 00:30:00,0.2,7.2,40,8
2018-12-26 00:35:00,1.8,4.9,34,3
2018-12-26 00:40:00,6.9,0.3,30,3
2018-12-26 00:45:00,6.1,0.0,25,0
2018-12-26 00:50:00,6.2,0.0,20,0
2018-12-26 00:55:00,7.3,0.1,15,0
2018-12-26 01:00:00,5.6,2.6,10,44
2018-12-26 01:05:00,4.8,2.7,4,39
2018-12-26 01:10:00,0.0,8.1,0,34
2018-12-26 01:15:00,0.0,7.5,0,29
2018-12-26 01:20:00,0.0,12.3,0,43
2018-12-26 01:25:00,1.0,14.1,11,43
2018-12-26 01:30:00,0.0,15.9,0,44
2018-12-26 01:35:00,0.0,20.6,0,44
2018-12-26 01:40:00,0.0,21.8,0,43
2018-12-26 01:45:00,1.2,19.6,0,44
2018-12-26 01:50:00,0.0,20.9,0,43
2018-12-26 01:55:00,0.1,21.2,3,38
2018-12-26 02:00:00,0.0,21.6,0,33
2018-12-26 02:05:00,0.0,14.1,0,28
2018-12-26 02:10:00,0.0,11.3,0,23
2018-12-26 02:15:00,0.0,10.1,0,18
2018-12-26 02:20:00,5.2,6.0,43,13
2018-12-26 02:25:00,6.9,4.2,38,8
2018-12-26 02:30:00,10.4,0.1,33,3
2018-12-26 02:35:00,11.4,0.0,28,0
2018-12-26 02:40:00,11.3,0.0,42,0
2018-12-26 02:45:00,9.3,0.0,37,0
2018-12-26 02:50:00,4.3,0.0,32,0
2018-12-26 02:55:00,5.0,0.0,27,0
2018-12-26 03:00:00,1.3,0.8,41,13
2018-12-26 03:05:00,2.0,0.6,37,8
2018-12-26 03:10:00,2.2,0.5,32,3
2018-12-26 03:15:00,2.7,0.0,27,0
2018-12-26 03:20:00,2.0,0.0,21,0
2018-12-26 03:25:00,0.6,2.1,44,19
2018-12-26 03:30:00,2.3,1.1,40,14
2018-12-26 03:35:00,2.6,0.5,35,9
2018-12-26 03:40:00,2.4,2.0,44,4
2018-12-26 03:45:00,7.6,0.0,42,0
2018-12-26 03:50:00,5.6,0.7,37,3
2018-12-26 03:55:00,6.8,0.1,44,8
2018-12-26 04:00:00,6.8,0.0,38,0
2018-12-26 04:05:00,7.3,0.0,34,0
2018-12-26 04:10:00,3.6,0.0,29,0
2018-12-26 04:15:00,4.3,0.0,44,0
2018-12-26 04:20:00,6.5,0.0,40,0
2018-12-26 04:25:00,4.3,0.0,35,0
2018-12-26 04:30:00,2.6,0.0,30,0
2018-12-26 04:35:00,2.9,0.0,25,0
2018-12-26 04:40:00,2.5,0.7,20,37
2018-12-26 04:45:00,2.2,0.8,15,32
2018-12-26 04:50:00,3.0,0.0,10,0
2018-12-26 04:55:00,3.4,0.8,42,22
2018-12-26 05:00:00,2.7,2.1,37,17
2018-12-26 05:05:00,3.6,0.8,32,12
2018-12-26 05:10:00,2.3,1.9,27,7
2018-12-26 05:15:00,4.6,0.1,22,2
2018-12-26 05:20:00,4.8,0.0,17,0
2018-12-26 05:25:00,4.8,0.0,43,0
2018-12-26 05:30:00,4.8,0.0,44,0
2018-12-26 05:35:00,2.2,2.6,39,18
2018-12-26 05:40:00,3.3,6.4,34,43
2018-12-26 05:45:00,3.9,11.7,29,44
2018-12-26 05:50:00,4.8,12.8,24,43
2018-12-26 05:55:00,3.8,14.8,19,38
2018-12-26 06:00:00,4.6,14.0,14,33
2018-12-26 06:05:00,2.5,16.2,9,28
2018-12-26 06:10:00,0.2,18.3,4,23
2018-12-26 06:15:00,0.0,19.3,0,18
2018-12-26 06:20:00,0.1,15.8,0,13
2018-12-26 06:25:00,0.1,7.2,27,8
2018-12-26 06:30:00,5.6,2.1,23,3
2018-12-26 06:35:00,7.6,0.0,43,0
2018-12-26 06:40:00,4.6,0.0,38,0
2018-12-26 06:45:00,4.4,0.0,33,0
2018-12-26 06:50:00,2.1,0.7,28,34
2018-12-26 06:55:00,0.3,2.0,44,29
2018-12-26 07:00:00,1.2,1.9,43,24
2018-12-26 07:05:00,4.1,0.2,42,19
2018-12-26 07:10:00,2.0,2.1,37,14
2018-12-26 07:15:00,2.0,1.8,32,9
2018-12-26 07:20:00,3.2,2.9,40,4
2018-12-26 07:25:00,7.4,0.0,35,0
2018-12-26 07:30:00,6.0,0.9,30,19
2018-12-26 07:35:00,3.8,3.0,25,14
2018-12-26 07:40:00,3.9,3.1,44,9
2018-12-26 07:45:00,5.5,3.8,43,4
2018-12-26 07:50:00,12.3,0.0,42,0
2018-12-26 07:55:00,14.0,1.2,44,4
2018-12-26 08:00:00,17.0,0.0,44,0
2018-12-26 08:05:00,12.5,2.6,39,7
2018-12-26 08:10:00,15.2,0.6,34,2
2018-12-26 08:15:00,15.9,0.0,29,0
2018-12-26 08:20:00,12.1,0.0,23,0
2018-12-26 08:25:00,9.8,1.4,19,11
2018-12-26 08:30:00,7.6,3.7,14,6
2018-12-26 08:35:00,6.0,4.8,8,1
2018-12-26 08:40:00,0.0,8.0,0,42
2018-12-26 08:45:00,0.0,7.3,0,37
2018-12-26 08:50:00,0.9,6.5,10,32
2018-12-26 08:55:00,1.9,6.0,5,27
2018-12-26 09:00:00,0.6,6.1,0,22
2018-12-26 09:05:00,0.4,5.6,43,17
2018-12-26 09:10:00,0.4,6.8,38,12
2018-12-26 09:15:00,4.6,5.0,43,7
2018-12-26 09:20:00,6.3,4.5,41,2
2018-12-26 09:25:00,9.4,0.6,44,6
2018-12-26 09:30:00,11.2,0.2,40,1
2018-12-26 09:35:00,12.1,0.0,35,0
2018-12-26 09:40:00,6.2,1.6,30,4
2018-12-26 09:45:00,8.0,0.3,25,1
2018-12-26 09:50:00,6.8,0.0,20,0
2018-12-26 09:55:00,6.8,0.0,15,0
2018-12-26 10:00:00,5.8,0.0,10,0
2018-12-26 10:05:00,2.9,1.7,44,3
2018-12-26 10:10:00,1.2,3.4,44,23
2018-12-26 10:15:00,1.5,4.5,44,18
2018-12-26 10:20:00,7.6,0.7,40,13
2018-12-26 10:25:00,5.3,2.5,35,8
2018-12-26 10:30:00,5.7,1.4,30,3
2018-12-26 10:35:00,8.1,0.0,25,0
2018-12-26 10:40:00,5.7,0.5,20,5
2018-12-26 10:45:00,4.9,0.2,15,1
2018-12-26 10:50:00,1.5,3.1,10,27
2018-12-26 10:55:00,1.1,4.8,5,21
2018-12-26 11:00:00,0.0,7.0,0,44
2018-12-26 11:05:00,0.0,4.0,0,42
2018-12-26 11:10:00,0.0,4.8,0,37
2018-12-26 11:15:00,0.0,2.9,0,32
2018-12-26 11:20:00,6.0,2.6,41,39
2018-12-26 11:25:00,7.0,3.1,36,34
2018-12-26 11:30:00,7.0,3.1,31,29
2018-12-26 11:35:00,5.2,3.6,26,24
2018-12-26 11:40:00,12.6,2.0,43,19
2018-12-26 11:45:00,16.7,0.0,44,0
2018-12-26 11:50:00,17.2,0.0,43,0
2018-12-26 11:55:00,18.8,0.4,43,4
2018-12-26 12:00:00,21.0,0.0,38,0
2018-12-26 12:05:00,12.8,1.7,33,5
2018-12-26 12:10:00,13.0,1.8,28,0
2018-12-26 12:15:00,13.5,0.0,23,0
2018-12-26 12:20:00,11.2,0.8,18,0
2018-12-26 12:25:00,7.9,0.4,42,0
2018-12-26 12:30:00,3.9,4.3,37,27
2018-12-26 12:35:00,2.9,4.8,32,22
2018-12-26 12:40:00,0.8,6.2,27,17
2018-12-26 12:45:00,1.0,6.0,22,12
2018-12-26 12:50:00,3.3,5.2,17,40
2018-12-26 12:55:00,7.9,1.0,12,35
2018-12-26 13:00:00,6.6,3.3,7,30
2018-12-26 13:05:00,1.9,8.0,2,25
2018-12-26 13:10:00,0.0,8.4,0,20
2018-12-26 13:15:00,0.0,19.1,0,44
2018-12-26 13:20:00,1.0,16.5,5,39
2018-12-26 13:25:00,0.1,17.4,0,34
2018-12-26 13:30:00,1.7,12.0,19,29
2018-12-26 13:35:00,4.7,9.8,14,24
2018-12-26 13:40:00,1.9,12.0,9,19
2018-12-26 13:45:00,0.1,13.1,4,14
2018-12-26 13:50:00,0.0,13.5,0,9
2018-12-26 13:55:00,0.0,11.7,0,4
2018-12-26 14:00:00,8.8,0.0,12,0
2018-12-26 14:05:00,4.7,4.0,7,44
2018-12-26 14:10:00,2.1,5.6,2,39
2018-12-26 14:15:00,4.1,4.8,43,34
2018-12-26 14:20:00,6.8,6.7,38,44
2018-12-26 14:25:00,4.5,9.3,33,42
2018-12-26 14:30:00,3.9,12.9,28,41
2018-12-26 14:35:00,3.4,16.5,23,44
2018-12-26 14:40:00,3.7,16.2,18,39
2018-12-26 14:45:00,6.3,13.3,13,34
2018-12-26 14:50:00,8.0,11.9,8,29
2018-12-26 14:55:00,1.2,18.5,3,24
2018-12-26 15:00:00,0.0,19.1,0,19
2018-12-26 15:05:00,6.0,8.0,35,14
2018-12-26 15:10:00,9.6,3.8,30,9
2018-12-26 15:15:00,25.0,3.4,43,4
2018-12-26 15:20:00,25.7,0.9,38,0
2018-12-26 15:25:00,22.3,0.4,33,1
2018-12-26 15:30:00,21.8,0.0,28,0
2018-12-26 15:35:00,18.8,2.4,23,19
2018-12-26 15:40:00,14.8,7.1,44,14
2018-12-26 15:45:00,20.2,5.1,40,9
2018-12-26 15:50:00,19.7,5.0,35,4
2018-12-26 15:55:00,26.0,0.0,30,0
2018-12-26 16:00:00,9.6,4.5,25,16
2018-12-26 16:05:00,12.0,1.7,20,11
2018-12-26 16:10:00,7.0,6.5,15,6
2018-12-26 16:15:00,11.0,2.5,10,1
2018-12-26 16:20:00,7.5,4.0,5,30
2018-12-26 16:25:00,2.2,9.5,0,25
2018-12-26 16:30:00,12.1,7.6,44,20
2018-12-26 16:35:00,17.2,3.9,41,15
2018-12-26 16:40:00,20.0,1.8,44,10
2018-12-26 16:45:00,21.0,1.8,44,5
2018-12-26 16:50:00,26.9,0.0,44,0
2018-12-26 16:55:00,26.9,0.0,40,0
2018-12-26 17:00:00,26.6,0.0,41,0
2018-12-26 17:05:00,30.1,0.4,44,1
2018-12-26 17:10:00,30.2,0.0,44,0
2018-12-26 17:15:00,16.2,0.0,39,0
2018-12-26 17:20:00,17.1,0.0,44,0
2018-12-26 17:25:00,15.5,0.0,44,0
2018-12-26 17:30:00,15.3,0.0,40,0
2018-12-26 17:35:00,13.0,1.3,35,1
2018-12-26 17:40:00,12.7,0.0,30,0
2018-12-26 17:45:00,11.5,0.0,25,0
2018-12-26 17:50:00,4.7,6.6,20,37
2018-12-26 17:55:00,3.1,8.1,15,32
2018-12-26 18:00:00,4.7,6.8,10,27
2018-12-26 18:05:00,0.6,10.8,5,22
2018-12-26 18:10:00,0.0,11.8,0,17
2018-12-26 18:15:00,4.9,6.4,39,12
2018-12-26 18:20:00,5.8,5.8,34,7
2018-12-26 18:25:00,6.8,4.6,29,2
2018-12-26 18:30:00,6.0,1.6,24,35
2018-12-26 18:35:00,5.9,1.6,19,30
2018-12-26 18:40:00,7.6,0.2,14,25
2018-12-26 18:45:00,5.8,2.3,9,20
2018-12-26 18:50:00,5.6,1.9,4,15
2018-12-26 18:55:00,0.0,8.2,0,10
2018-12-26 19:00:00,0.0,5.8,0,5
2018-12-26 19:05:00,9.0,0.0,44,0
2018-12-26 19:10:00,10.9,0.0,40,0
